,prm,res
4863,"[-0.375, 0.307, -0.14099999999999902, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.78321632493844
4864,"[-0.381, 0.307, -0.10400000000000001, -0.248, -0.8, 4502.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.33330800197446
4865,"[-0.36699999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.06, 0.5859999999999991]",89.35689538136636
4866,"[-0.36499999999999905, 0.307, -0.11, -0.247, -0.8, 4493.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.53639241505834
4867,"[-0.375, 0.307, -0.124, -0.247, -0.8, 4481.0, 1934.0, 2.14, 3.06, 0.5859999999999991]",89.27719262400441
4868,"[-0.36499999999999905, 0.307, -0.115, -0.246, -0.8, 4486.0, 1917.0, 2.149999999999999, 3.069999999999999, 0.5859999999999991]",85.10554468460857
4869,"[-0.388, 0.307, -0.113, -0.246, -0.8, 4599.0, 1917.0, 2.14, 3.069999999999999, 0.5849999999999991]",105.16106676142395
4870,"[-0.376, 0.307, -0.094, -0.248, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.78575311703527
4871,"[-0.378, 0.307, -0.122, -0.248, -0.8, 4466.0, 1917.0, 2.129999999999999, 3.06, 0.5859999999999991]",97.59597039175584
4872,"[-0.36899999999999905, 0.307, -0.116, -0.248, -0.8, 4480.0, 1915.0, 2.14, 3.06, 0.5859999999999991]",90.07562598631213
4873,"[-0.377, 0.307, -0.125, -0.245, -0.8, 4481.0, 1919.0, 2.14, 3.029999999999999, 0.5859999999999991]",126.38660521042932
4874,"[-0.372, 0.307, -0.115, -0.249, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.91021180315121
4875,"[-0.391, 0.307, -0.113, -0.247, -0.8, 4481.0, 1917.0, 2.129999999999999, 3.06, 0.5859999999999991]",94.46443752377422
4876,"[-0.36399999999999905, 0.307, -0.122, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.7142357159313
4877,"[-0.378, 0.307, -0.106, -0.248, -0.8, 4480.0, 1918.0, 2.129999999999999, 3.06, 0.5859999999999991]",94.66966553185337
4878,"[-0.38, 0.307, -0.106, -0.246, -0.8, 4481.0, 1919.0, 2.129999999999999, 3.06, 0.5849999999999991]",179.22702025495443
4879,"[-0.38, 0.307, -0.123, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.58414500286155
4880,"[-0.378, 0.307, -0.138, -0.248, -0.8, 4480.0, 1917.0, 2.089999999999999, 3.06, 0.5849999999999991]",251.33903718817555
4881,"[-0.373, 0.307, -0.116, -0.246, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.62788848975126
4882,"[-0.379, 0.307, -0.09099999999999901, -0.248, -0.8, 4483.0, 1918.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.10628020869042
4883,"[-0.377, 0.307, -0.12, -0.249, -0.8, 4651.0, 1920.0, 2.129999999999999, 3.06, 0.5859999999999991]",131.63075251076498
4884,"[-0.36299999999999905, 0.307, -0.128, -0.247, -0.8, 4480.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.55955081964025
4885,"[-0.391, 0.307, -0.10400000000000001, -0.246, -0.8, 4481.0, 1922.0, 2.129999999999999, 3.06, 0.5859999999999991]",94.38975113121603
4886,"[-0.338, 0.307, -0.121, -0.247, -0.8, 4480.0, 1914.0, 2.14, 3.06, 0.5859999999999991]",89.28240596823747
4887,"[-0.387, 0.307, -0.10299999999999901, -0.248, -0.8, 4481.0, 1911.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.92418779887335
4888,"[-0.375, 0.307, -0.132, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.40361921147519
4889,"[-0.36799999999999905, 0.307, -0.11899999999999901, -0.247, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.98578669147977
4890,"[-0.36799999999999905, 0.307, -0.115, -0.246, -0.8, 4481.0, 2083.0, 2.14, 3.069999999999999, 0.5859999999999991]",134.7128515812846
4891,"[-0.36399999999999905, 0.307, -0.12, -0.246, -0.8, 4481.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.80397499794366
4892,"[-0.382, 0.307, -0.10400000000000001, -0.248, -0.8, 4480.0, 1918.0, 2.129999999999999, 3.06, 0.5859999999999991]",94.93900268031382
4893,"[-0.387, 0.307, 0.019, -0.248, -0.8, 4481.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",98.09444263220608
4894,"[-0.376, 0.307, -0.124, -0.246, -0.8, 4480.0, 1918.0, 2.14, 3.029999999999999, 0.5859999999999991]",127.33316461981289
4895,"[-0.374, 0.307, -0.12, -0.247, -0.8, 4481.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.67725201445181
4896,"[-0.378, 0.307, -0.111, -0.24399999999999902, -0.8, 4481.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.60623593124633
4897,"[-0.36799999999999905, 0.307, -0.117, -0.30299999999999905, -0.8, 4480.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",89.36657800177437
4898,"[-0.36399999999999905, 0.307, -0.127, -0.248, -0.8, 4480.0, 1915.0, 2.14, 3.06, 0.5859999999999991]",89.34710038570037
4899,"[-0.36599999999999905, 0.307, -0.121, -0.248, -0.8, 4480.0, 1917.0, 2.14, 1.34, 0.5859999999999991]",67515.40951324561
4900,"[-0.389, 0.307, -0.11, -0.245, -0.8, 4485.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.81564617500483
4901,"[-0.371, 0.307, -0.127, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.83624052656548
4902,"[-0.372, 0.307, -0.121, -0.247, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.05464653521938
4903,"[-0.36399999999999905, 0.307, -0.11799999999999901, -0.247, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.3016782021194
4904,"[-0.37, 0.307, -0.12, -0.247, -0.8, 4480.0, 1917.0, 2.1, 3.069999999999999, 0.5859999999999991]",103.04447866117314
4905,"[-0.36299999999999905, 0.307, -0.128, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.55848347264138
4906,"[-0.373, 0.307, -0.122, -0.247, -0.8, 4482.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.38209670341362
4907,"[-0.41499999999999904, 0.307, -0.137, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",91.46970534195026
4908,"[-0.36699999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.70849771730501
4909,"[-0.376, 0.307, -0.11, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.45438701812037
4910,"[-0.371, 0.307, -0.13, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.32418129172714
4911,"[-0.36799999999999905, 0.307, -0.126, -0.247, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.77038751087163
4912,"[-0.36799999999999905, 0.307, -0.123, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.53734457993919
4913,"[-0.36199999999999904, 0.307, -0.124, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.509999999999999, 0.5859999999999991]",3655.895632873362
4914,"[-0.36399999999999905, 0.307, -0.124, -0.246, -0.8, 4481.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.68524929589427
4915,"[-0.36599999999999905, 0.307, -0.12, -0.246, -0.8, 4482.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.79342628183616
4916,"[-0.37, 0.307, -0.08, -0.248, -0.8, 4493.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.81672085223454
4917,"[-0.377, 0.307, -0.12, -0.249, -0.8, 4599.0, 1917.0, 2.14, 3.069999999999999, 0.5849999999999991]",103.76848533095976
4918,"[-0.378, 0.307, -0.095, -0.248, -0.8, 4480.0, 1918.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.54470654523392
4919,"[-0.372, 0.307, -0.135, -0.247, -0.8, 4480.0, 1917.0, 2.14, 3.1, 0.5859999999999991]",95.19766087675524
4920,"[-0.376, 0.307, -0.12, -0.248, -0.8, 4481.0, 1924.0, 2.129999999999999, 3.06, 0.5859999999999991]",92.83598143350603
4921,"[-0.36799999999999905, 0.307, -0.122, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.5860842501056
4922,"[-0.36899999999999905, 0.307, -0.113, -0.247, -0.8, 4486.0, 1914.0, 2.129999999999999, 3.06, 0.5859999999999991]",92.8430365414978
4923,"[-0.383, 0.307, -0.124, -0.246, -0.8, 4481.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.32387306871998
4924,"[-0.36499999999999905, 0.307, -0.117, -0.247, -0.8, 4484.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.68258904068986
4925,"[-0.384, 0.307, -0.106, -0.247, -0.8, 4490.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.4310828794505
4926,"[-0.386, 0.307, -0.117, -0.245, -0.8, 4488.0, 1920.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.62231311791501
4927,"[-0.376, 0.307, -0.11, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.069999999999999, 0.5869999999999991]",112.11025953111556
4928,"[-0.378, 0.307, -0.11799999999999901, -0.249, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.89752858198959
4929,"[-0.35699999999999904, 0.307, -0.126, -0.247, -0.8, 4480.0, 1918.0, 2.14, 3.06, 0.5859999999999991]",89.01456570159203
4930,"[-0.36599999999999905, 0.307, -0.12, -0.246, -0.8, 4482.0, 1916.0, 2.14, 3.069999999999999, 0.5849999999999991]",141.2145751866321
4931,"[-0.36699999999999905, 0.307, -0.115, -0.246, -0.8, 4484.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.85774270526117
4932,"[-0.36499999999999905, 0.307, -0.11, -0.247, -0.8, 4502.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.58660441939426
4933,"[-0.36399999999999905, 0.307, -0.124, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.65687252150069
4934,"[-0.35999999999999904, 0.307, -0.128, -0.247, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.4907779457357
4935,"[-0.36799999999999905, 0.307, -0.338, -0.247, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",101.29014518339234
4936,"[-0.36399999999999905, 0.307, -0.122, -0.246, -0.8, 4481.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.75123348976031
4937,"[-0.36599999999999905, 0.307, -0.122, -0.247, -0.8, 4482.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.14879317490652
4938,"[-0.36499999999999905, 0.307, -0.122, -0.247, -0.8, 4481.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.72593936088506
4939,"[-0.377, 0.307, -0.111, -0.44400000000000006, -0.8, 4480.0, 1916.0, 2.129999999999999, 3.06, 0.5859999999999991]",188.12094806434547
4940,"[-0.36399999999999905, 0.307, -0.254, -0.246, -0.8, 4481.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",89.44937451573658
4941,"[-0.36299999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.59799748859938
4942,"[-0.35999999999999904, 0.307, -0.128, -0.247, -0.8, 4480.0, 1916.0, 2.14, 3.06, 0.5869999999999991]",99.85693744380855
4943,"[-0.36399999999999905, 0.307, -0.12, -0.246, -0.8, 4486.0, 1914.0, 2.129999999999999, 3.06, 0.5859999999999991]",92.14952775235312
4944,"[-0.36699999999999905, 0.307, -0.116, -0.247, -0.8, 4484.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.77454969112975
4945,"[-0.387, 0.307, -0.062, -0.248, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.06, 0.5859999999999991]",99.51773028172236
4946,"[-0.36299999999999905, 0.307, -0.128, -0.247, -0.8, 4487.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.23190648946726
4947,"[-0.379, 0.307, -0.085, -0.248, -0.8, 4480.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",86.75091771559602
4948,"[-0.35099999999999903, 0.307, -0.128, -0.247, -0.8, 4480.0, 1917.0, 2.14, 2.399999999999999, 0.5859999999999991]",9701.30272844702
4949,"[-0.36799999999999905, 0.307, -0.122, -0.251, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.70810370643517
4950,"[-0.36799999999999905, 0.307, -0.11899999999999901, -0.247, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5869999999999991]",111.8549253878394
4951,"[-0.36899999999999905, 0.307, -0.113, -0.248, -0.8, 4481.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.0874624297326
4952,"[-0.4, 0.307, -0.122, -0.247, -0.8, 4482.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",90.58500700067047
4953,"[-0.36499999999999905, 0.307, -0.122, -0.247, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",86.51471492776912
4954,"[-0.36399999999999905, 0.307, -0.125, -0.247, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.67017516666291
4955,"[-0.36799999999999905, 0.307, -0.123, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.79497802532016
4956,"[-0.36599999999999905, 0.307, -0.12, -0.247, -0.8, 4482.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.74337433904348
4957,"[-0.36599999999999905, 0.307, -0.123, -0.248, -0.8, 4481.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.67804039919376
4958,"[-0.35999999999999904, 0.307, -0.128, -0.333, -0.8, 4480.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",94.34573485763609
4959,"[-0.36299999999999905, 0.307, -0.122, -0.247, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.75002647106628
4960,"[-0.36599999999999905, 0.307, -0.11799999999999901, -0.246, -0.8, 4483.0, 1836.0, 2.14, 3.069999999999999, 0.5859999999999991]",96.55333831516101
4961,"[-0.371, 0.307, -0.127, -0.279, -0.8, 4480.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.92157223405147
4962,"[-0.388, 0.307, -0.11, -0.246, -0.8, 4486.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.67640563932012
4963,"[-0.36399999999999905, 0.307, -0.135, -0.246, -0.8, 4481.0, 1914.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.39446303969305
4964,"[-0.35699999999999904, 0.307, -0.126, -0.247, -0.8, 4483.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.26377248924828
4965,"[-0.36799999999999905, 0.307, -0.124, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.48961261160595
4966,"[-0.36599999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.68072306709625
4967,"[-0.389, 0.307, -0.11, -0.245, -0.8, 4471.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",86.76228170474123
4968,"[-0.37, 0.307, -0.121, -0.248, -0.8, 4480.0, 1917.0, 2.1, 3.06, 0.5859999999999991]",115.95424797598375
4969,"[-0.36599999999999905, 0.307, -0.12, -0.247, -0.8, 4480.0, 1916.0, 2.12, 3.069999999999999, 0.5859999999999991]",90.3618962564279
4970,"[-0.36699999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1918.0, 2.149999999999999, 3.069999999999999, 0.5849999999999991]",131.12813265119607
4971,"[-0.372, 0.307, -0.121, -0.247, -0.8, 4482.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.39050215121394
4972,"[-0.378, 0.307, -0.124, -0.247, -0.8, 4481.0, 1915.0, 2.109999999999999, 3.06, 0.5859999999999991]",106.52718334218426
4973,"[-0.374, 0.307, -0.12, -0.247, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.474139037742
4974,"[-0.36599999999999905, 0.307, -0.124, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5839999999999991]",324.94549514028506
4975,"[-0.387, 0.307, -0.029, -0.248, -0.8, 4481.0, 1914.0, 2.129999999999999, 3.06, 0.5859999999999991]",104.01084810394836
4976,"[-0.36699999999999905, 0.307, -0.115, -0.246, -0.8, 4484.0, 1916.0, 2.14, 3.04, 0.5859999999999991]",109.9112448621822
4977,"[-0.388, 0.307, -0.105, -0.248, -0.8, 4481.0, 1912.0, 2.109999999999999, 3.06, 0.5859999999999991]",109.72171141249952
4978,"[-0.37, 0.307, -0.121, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",89.6956559829237
4979,"[-0.374, 0.307, -0.12, -0.247, -0.8, 4480.0, 1918.0, 2.129999999999999, 3.049999999999999, 0.5859999999999991]",104.19105229327111
4980,"[-0.36299999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.6068445858763
4981,"[-0.371, 0.307, -0.122, -0.248, -0.8, 4480.0, 1914.0, 2.14, 3.06, 0.5859999999999991]",89.87235288598242
4982,"[-0.375, 0.307, -0.12, -0.248, -0.8, 4481.0, 1924.0, 2.129999999999999, 3.06, 0.5859999999999991]",92.79583169249631
4983,"[-0.375, 0.307, -0.12, -0.249, -0.8, 4575.0, 1916.0, 2.14, 3.069999999999999, 0.5849999999999991]",105.45233880701488
4984,"[-0.373, 0.307, -0.12, -0.247, -0.8, 4481.0, 1905.0, 2.14, 3.06, 0.5849999999999991]",168.94810075795255
4985,"[-0.36699999999999905, 0.307, -0.117, -0.25, -0.8, 4483.0, 1915.0, 2.14, 3.04, 0.5859999999999991]",110.90894314753592
4986,"[-0.36799999999999905, 0.307, -0.122, -0.249, -0.8, 4530.0, 2022.0, 2.129999999999999, 3.109999999999999, 0.5849999999999991]",107.23067893672363
4987,"[-0.385, 0.307, -0.121, -0.248, -0.8, 4480.0, 1917.0, 2.14, 3.06, 0.5859999999999991]",90.22849077827804
4988,"[-0.36299999999999905, 0.307, -0.126, -0.248, -0.8, 4480.0, 1914.0, 2.14, 3.29, 0.5859999999999991]",965.8183277286499
4989,"[-0.382, 0.307, -0.111, -0.309, -0.8, 4484.0, 1926.0, 2.14, 3.069999999999999, 0.5859999999999991]",87.80249324085716
4990,"[-0.35999999999999904, 0.307, 0.081, -0.247, -0.8, 4480.0, 1913.0, 2.14, 3.069999999999999, 0.5859999999999991]",113.90554198043044
4991,"[-0.383, 0.307, -0.126, -0.247, -0.8, 4481.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.24833310074465
4992,"[-0.079, 0.307, -0.114, -0.247, -0.8, 4484.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",104.40498394967241
4993,"[-0.36299999999999905, 0.307, -0.128, -0.247, -0.8, 4505.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.60034042532905
4994,"[-0.33, 0.307, -0.105, -0.246, -0.8, 4472.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",86.41914515882374
4995,"[-0.384, 0.307, -0.11899999999999901, -0.248, -0.8, 4481.0, 1915.0, 2.14, 3.06, 0.5859999999999991]",90.21432018806647
4996,"[-0.36599999999999905, 0.307, -0.12, -0.247, -0.8, 4538.0, 1916.0, 2.14, 3.06, 0.5859999999999991]",87.5551362994248
4997,"[-0.374, 0.307, -0.121, -0.249, -0.8, 4480.0, 1922.0, 2.129999999999999, 3.06, 0.5859999999999991]",93.1788199108521
4998,"[-0.28699999999999903, 0.307, -0.126, -0.259, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.56893640657216
4999,"[-0.36599999999999905, 0.307, -0.122, -0.247, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",86.5427685394195
5000,"[-0.20499999999999902, 0.307, -0.121, -0.248, -0.8, 4481.0, 1915.0, 2.14, 3.049999999999999, 0.5859999999999991]",102.36765458561607
5001,"[-0.36399999999999905, 0.307, -0.13, -0.248, -0.8, 4480.0, 1946.0, 2.14, 3.069999999999999, 0.5859999999999991]",86.19308149325553
5002,"[-0.342, 0.307, -0.122, -0.247, -0.8, 4481.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.27459641089351
5003,"[-0.36299999999999905, 0.307, -0.124, -0.23899999999999902, -0.8, 4480.0, 1914.0, 2.14, 3.069999999999999, 0.5819999999999991]",828.3097447794199
5004,"[-0.36399999999999905, 0.307, -0.128, -0.247, -0.8, 4483.0, 1916.0, 2.14, 3.24, 0.5859999999999991]",611.7080095766587
5005,"[-0.36599999999999905, 0.307, -0.126, -0.247, -0.8, 4483.0, 1918.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.54399231628963
5006,"[-0.36399999999999905, 0.307, -0.131, -0.248, -0.8, 4480.0, 1938.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.42535814178306
5007,"[-0.35999999999999904, 0.307, -0.127, -0.247, -0.8, 4485.0, 1917.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.21874382898758
5008,"[-0.36299999999999905, 0.307, -0.125, -0.248, -0.8, 4491.0, 1915.0, 2.549999999999999, 3.069999999999999, 0.5859999999999991]",1553.0315163128864
5009,"[-0.36399999999999905, 0.307, -0.126, -0.247, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.64352245627461
5010,"[-0.36699999999999905, 0.307, -0.124, -0.25, -0.8, 4480.0, 1915.0, 2.14, 3.069999999999999, 0.5939999999999991]",2585.832312010661
5011,"[-0.36299999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1934.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.0646835902789
5012,"[-0.36399999999999905, 0.307, -0.124, -0.247, -0.8, 4492.0, 1914.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",85.28733606520626
5013,"[-0.36399999999999905, 0.307, -0.124, -0.248, -0.8, 4481.0, 1916.0, 2.14, 3.06, 0.5859999999999991]",89.24504345187093
5014,"[-0.36599999999999905, 0.307, -0.12, -0.247, -0.8, 4482.0, 1918.0, 2.14, 3.5, 0.5859999999999991]",3509.0953617670534
5015,"[-0.36599999999999905, 0.307, -0.122, -0.247, -0.8, 4481.0, 1915.0, 2.129999999999999, 3.109999999999999, 0.5859999999999991]",99.52663501278074
5016,"[-0.36099999999999904, 0.307, -0.109, -0.248, -0.8, 4481.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",85.10547454469699
5017,"[-0.35699999999999904, 0.307, -0.126, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.069999999999999, 0.5859999999999991]",84.41590364271809
5018,"[-0.36899999999999905, 0.307, -0.116, -0.247, -0.8, 4483.0, 1916.0, 2.129999999999999, 3.04, 0.5979999999999991]",4939.865304628802
5019,"[-0.374, 0.307, -0.114, -0.307, -0.8, 4480.0, 1913.0, 2.129999999999999, 3.06, 0.5859999999999991]",107.4734941045128
5020,"[-0.388, 0.307, -0.105, -0.248, -0.8, 4481.0, 1939.0, 2.129999999999999, 3.06, 0.5859999999999991]",92.98431579997728
5021,"[-0.36599999999999905, 0.307, -0.122, -0.247, -0.8, 4481.0, 1916.0, 2.14, 3.06, 0.5859999999999991]",89.38530070179317
5022,"[-0.375, 0.307, -0.099, -0.248, -0.8, 4480.0, 1918.0, 2.129999999999999, 3.06, 0.5859999999999991]",95.13738718054668
5023,"[-0.372, 0.307, -0.121, -0.247, -0.8, 4480.0, 1918.0, 2.189999999999999, 3.069999999999999, 0.5849999999999991]",106.57418000858509
5024,"[-0.371, 0.307, -0.122, -0.248, -0.8, 4480.0, 1985.0, 2.1, 3.37, 0.5859999999999991]",1632.7123601724443
5025,"[-0.36699999999999905, 0.307, -0.125, -0.248, -0.8, 4480.0, 1916.0, 2.14, 3.06, 0.5859999999999991]",89.47065937926773
5026,"[-0.36699999999999905, 0.307, -0.115, -0.20499999999999902, -0.8, 4480.0, 1918.0, 2.14, 3.049999999999999, 0.5859999999999991]",98.54194333222495
5027,"[-0.35899999999999904, 0.307, -0.127, -0.247, -0.8, 4481.0, 1917.0, 2.129999999999999, 3.069999999999999, 0.5859999999999991]",86.00318073611815
